公表_年月日,X10歳未満,X10歳代,X20歳代,X30歳代,X40歳代,X50歳代,X60歳代,X70歳代,X80歳代,X90歳代以上,非公表,重複削除,日計
2020-06-25,0,0,0,0,0,0,2,3,0,0,1,0,6
2020-06-26,0,0,0,0,0,0,2,2,1,0,0,0,5
2020-06-27,0,0,0,0,0,0,0,0,0,0,1,0,1
2020-06-28,0,0,1,0,0,0,1,3,9,0,3,0,17
2020-06-29,0,0,0,0,0,2,0,2,4,3,0,0,11
2020-06-30,0,0,0,0,1,3,0,0,7,2,0,0,13
2020-07-01,0,0,0,0,0,2,1,0,1,0,0,0,4
2020-07-02,2,0,0,1,1,0,1,2,1,0,0,0,8
2020-07-04,0,0,0,0,0,0,0,0,1,0,0,0,1
2020-07-05,0,0,0,0,0,0,0,0,0,0,1,0,1
2020-07-07,0,0,0,0,0,0,0,0,0,0,1,0,1
2020-07-08,0,0,0,0,1,1,0,0,0,0,2,0,4
2020-07-09,0,0,0,0,0,0,0,0,0,0,1,0,1
2020-07-10,0,0,0,0,0,1,3,0,0,0,2,0,6
2020-07-11,0,0,0,0,0,0,0,0,0,0,1,0,1
2020-07-12,0,1,0,0,0,0,2,0,0,0,1,0,4
2020-07-13,0,0,0,1,0,0,0,0,0,1,0,0,2
2020-07-14,0,0,1,1,0,0,2,0,0,1,3,0,8
2020-07-15,0,0,9,2,1,0,0,0,0,0,1,0,13
2020-07-16,0,0,2,1,1,0,0,0,1,0,1,0,6
2020-07-17,0,0,1,0,1,0,0,0,0,0,1,0,3
2020-07-18,0,0,2,1,4,0,0,3,0,0,3,0,13
2020-07-19,0,0,4,1,0,0,1,0,0,0,3,0,9
2020-07-20,0,0,0,1,0,0,0,0,0,0,2,0,3
2020-07-21,0,1,1,1,1,0,0,0,0,0,6,0,10
2020-07-22,0,0,3,1,1,0,0,0,0,0,1,0,6
2020-07-23,0,1,1,0,0,0,0,0,0,0,2,0,4
2020-07-24,0,0,3,2,1,0,0,0,0,0,0,0,6
2020-07-25,0,1,3,3,0,0,0,0,0,0,2,0,9
2020-07-26,0,0,1,1,1,0,0,0,0,0,2,0,5
2020-07-27,0,0,3,1,0,0,0,0,0,0,1,0,5
2020-07-28,0,0,2,0,0,0,0,0,0,0,1,0,3
2020-07-29,1,0,2,0,0,0,0,1,0,0,1,0,5
2020-07-30,0,0,6,1,0,1,0,0,0,0,1,0,9
2020-07-31,0,0,6,2,0,0,0,1,1,0,5,0,15
2020-08-01,0,0,4,0,1,2,3,0,0,0,8,0,18
2020-08-02,0,0,2,1,1,0,0,0,0,0,5,0,9
2020-08-03,0,0,7,1,1,3,0,0,0,0,11,0,23
2020-08-04,0,1,4,1,0,0,3,0,0,0,2,0,11
2020-08-05,0,0,6,2,1,1,0,0,0,0,4,0,14
2020-08-06,0,0,2,2,0,1,1,0,1,0,4,0,11
2020-08-07,0,0,1,1,3,2,1,0,0,0,6,0,14
2020-08-08,0,0,4,1,3,0,1,0,1,0,3,0,13
2020-08-09,0,0,3,1,2,1,0,0,0,0,4,0,11
2020-08-10,0,0,2,4,0,2,1,0,0,0,4,0,13
2020-08-11,0,0,8,1,1,1,0,0,0,0,3,0,14
2020-08-12,0,0,0,2,1,0,0,0,0,0,1,0,4
2020-08-13,0,0,3,0,1,2,0,0,0,0,4,0,10
2020-08-14,0,0,4,2,1,1,4,0,0,0,0,0,12
2020-08-15,0,1,2,3,1,2,0,1,2,0,2,0,14
2020-08-16,0,0,2,2,1,0,0,1,0,0,2,0,8
2020-08-17,0,1,0,0,1,0,0,0,0,0,3,0,5
2020-08-18,0,1,0,0,1,3,0,0,0,0,1,0,6
2020-08-19,0,0,3,2,0,2,0,0,0,0,1,0,8
2020-08-20,0,2,3,3,2,1,1,2,3,0,8,0,25
2020-08-21,0,0,5,2,0,0,2,0,0,1,0,0,10
2020-08-22,1,0,4,2,2,0,1,1,1,0,5,0,17
2020-08-23,0,1,3,2,1,1,1,0,1,0,4,0,14
2020-08-24,0,0,1,1,1,0,0,1,0,0,4,0,8
2020-08-25,0,1,1,0,0,3,0,0,0,0,2,0,7
2020-08-26,0,1,3,0,0,0,1,0,0,0,2,0,7
2020-08-27,0,1,6,1,1,0,0,0,1,0,0,0,10
2020-08-28,0,0,4,4,0,1,2,0,0,1,4,0,16
2020-08-29,0,0,4,1,1,1,0,0,0,0,2,0,9
2020-08-30,0,0,0,1,0,1,0,1,0,0,1,0,4
2020-08-31,0,0,2,2,1,0,0,0,0,0,3,0,8
2020-09-01,0,0,6,2,4,0,1,1,0,0,2,0,16
2020-09-02,0,0,3,0,1,1,0,0,0,0,1,0,6
2020-09-03,0,0,2,0,0,0,1,1,0,0,2,0,6
2020-09-04,0,0,2,2,0,0,0,0,0,0,1,0,5
2020-09-05,0,0,5,1,1,0,0,0,0,0,3,0,10
2020-09-06,0,0,1,3,0,0,0,0,0,0,0,0,4
2020-09-07,0,0,2,1,1,0,0,0,0,0,2,0,6
2020-09-08,0,0,5,2,1,0,0,0,0,0,3,0,11
2020-09-09,0,0,2,1,0,0,0,0,0,0,1,0,4
2020-09-10,0,2,3,3,1,1,1,0,0,0,0,0,11
2020-09-11,0,0,2,1,0,0,1,0,0,0,2,0,6
2020-09-12,0,0,2,2,1,0,0,0,0,0,2,0,7
2020-09-13,0,0,1,0,0,0,0,1,0,0,1,0,3
2020-09-14,0,1,2,0,0,0,1,0,0,0,4,0,8
2020-09-15,0,0,4,1,0,0,0,1,0,0,2,0,8
2020-09-16,0,0,2,3,0,0,1,0,0,0,5,0,11
2020-09-17,0,0,3,1,0,1,1,0,0,0,1,0,7
2020-09-18,0,1,7,1,1,0,0,0,0,0,7,0,17
2020-09-19,0,2,5,4,0,0,0,0,0,0,6,0,17
2020-09-20,0,4,4,3,0,0,1,0,1,0,3,0,16
2020-09-21,0,2,4,0,2,0,0,0,0,0,7,0,15
2020-09-22,0,2,1,1,1,0,1,0,0,0,3,0,9
2020-09-23,0,2,2,0,1,2,1,0,1,1,2,0,12
2020-09-24,0,1,3,2,0,1,0,0,0,0,4,0,11
2020-09-25,0,0,5,4,2,1,3,1,4,1,4,0,25
2020-09-26,0,1,2,0,2,0,0,0,0,0,2,0,7
2020-09-27,0,2,7,0,2,0,1,2,0,1,4,0,19
2020-09-28,0,0,6,1,3,3,0,0,0,0,4,0,17
2020-09-29,0,2,6,0,1,0,1,2,0,0,4,0,16
2020-09-30,0,6,2,0,2,0,1,0,1,1,3,0,16
2020-10-01,0,1,1,1,4,2,2,1,0,0,7,0,19
2020-10-02,0,3,5,1,1,0,3,1,0,0,1,0,15
2020-10-03,1,0,10,1,1,0,1,1,0,0,3,0,18
2020-10-04,0,1,13,1,2,1,0,0,0,0,4,0,22
2020-10-05,0,0,19,3,1,1,1,1,0,0,10,0,36
2020-10-06,0,1,4,0,1,1,1,0,0,1,3,0,12
2020-10-07,0,3,17,4,1,4,0,1,0,0,8,0,38
2020-10-08,0,4,10,3,1,1,0,3,0,0,7,0,29
2020-10-09,0,3,4,2,2,1,3,3,0,0,9,0,27
2020-10-10,0,5,8,3,1,0,2,0,0,0,5,0,24
2020-10-11,0,4,9,6,4,2,0,0,0,0,6,0,31
2020-10-12,0,3,3,2,1,0,2,1,0,0,0,0,12
2020-10-13,0,2,2,1,0,1,1,2,0,0,11,0,20
2020-10-14,0,2,6,0,1,2,1,0,0,0,8,0,20
2020-10-15,1,4,5,5,5,2,2,0,0,1,5,0,30
2020-10-16,0,13,3,1,1,2,2,3,0,0,6,0,31
2020-10-17,0,3,10,5,1,0,1,0,1,0,6,0,27
2020-10-18,0,0,10,4,2,1,0,0,0,0,7,0,24
2020-10-19,0,0,4,2,0,0,2,0,4,0,5,0,17
2020-10-20,0,2,9,7,1,1,1,1,2,2,5,0,31
2020-10-21,0,3,8,3,0,1,1,1,1,0,4,0,22
2020-10-22,0,2,17,2,3,3,4,0,1,2,6,0,40
2020-10-23,0,6,14,4,5,4,2,0,1,0,15,0,51
2020-10-24,0,3,12,12,4,7,2,1,3,0,16,0,60
2020-10-25,0,0,18,6,3,2,1,0,0,1,10,0,41
2020-10-26,0,5,15,9,3,1,3,0,1,0,13,0,50
2020-10-27,0,1,10,5,3,0,1,0,1,0,6,0,27
2020-10-28,0,5,17,11,2,4,3,0,1,0,9,0,52
2020-10-29,0,3,16,11,6,6,0,1,0,1,9,0,53
2020-10-30,0,8,18,7,7,6,6,0,2,0,15,0,69
2020-10-31,1,3,22,11,18,11,4,0,1,2,8,0,81
2020-11-01,0,4,23,9,7,9,6,0,0,0,11,0,69
2020-11-02,0,2,21,21,14,8,4,3,0,0,23,0,96
2020-11-03,2,3,17,4,11,8,5,1,2,0,18,0,71
2020-11-04,0,5,16,8,9,8,5,3,1,1,19,0,75
2020-11-05,1,3,26,18,22,11,9,3,1,0,25,0,119
2020-11-06,3,11,14,15,15,14,15,6,5,2,15,0,115
2020-11-07,0,9,32,30,27,26,14,14,11,2,22,0,187
2020-11-08,0,6,35,22,20,6,14,11,15,7,17,0,153
2020-11-09,9,21,55,40,21,19,9,3,5,1,17,0,200
2020-11-10,1,5,25,21,16,20,9,6,27,19,17,0,166
2020-11-11,1,8,38,30,30,22,20,12,3,2,31,0,197
2020-11-12,0,4,54,28,55,32,15,10,12,4,22,0,236
2020-11-13,0,15,54,34,30,30,16,10,12,11,23,0,235
2020-11-14,1,20,39,42,34,22,20,7,15,3,27,0,230
2020-11-15,3,5,44,37,21,21,13,11,25,7,22,0,209
2020-11-16,0,11,44,27,23,10,14,7,9,9,35,0,189
2020-11-17,0,5,55,27,26,23,16,11,15,3,16,0,197
2020-11-18,0,14,49,34,42,24,18,12,7,2,31,0,233
2020-11-19,2,6,58,24,41,32,23,27,13,11,30,0,267
2020-11-20,1,16,43,40,34,38,29,24,32,9,38,0,304
2020-11-21,0,19,35,25,29,26,24,24,12,10,30,0,234
2020-11-22,1,16,36,21,37,23,25,20,14,6,46,0,245
2020-11-23,0,19,41,18,23,29,24,10,8,5,28,1,205
2020-11-24,2,29,39,20,30,22,14,22,10,7,21,0,216
2020-11-25,0,11,32,21,11,16,16,13,12,8,41,0,181
2020-11-26,3,25,31,25,29,42,21,32,17,7,24,0,256
2020-11-27,3,14,30,40,29,25,24,23,25,11,28,0,252
2020-11-28,2,17,30,30,31,32,24,24,24,15,23,0,252
2020-11-29,0,18,24,24,24,27,13,19,17,8,18,0,192
2020-11-30,2,11,13,21,17,11,12,12,23,18,11,0,151
2020-12-01,0,15,38,27,25,25,10,16,17,8,25,0,206
2020-12-02,0,8,27,19,17,13,11,20,13,2,44,2,174
2020-12-03,0,10,35,20,28,18,15,27,19,8,26,0,206
2020-12-04,4,6,25,22,21,18,26,23,22,11,34,0,212
2020-12-05,0,13,29,16,26,21,12,15,14,7,30,0,183
2020-12-06,2,7,36,16,20,18,13,22,19,9,25,0,187
2020-12-07,0,10,18,15,12,12,13,13,11,2,18,0,124
2020-12-08,1,19,22,12,23,31,11,15,16,10,44,0,204
2020-12-09,6,22,27,22,20,31,15,11,12,7,24,0,197
2020-12-10,0,32,21,23,26,29,15,19,22,16,38,0,241
2020-12-11,1,27,13,15,24,23,16,20,11,8,19,0,177
2020-12-12,1,15,15,20,22,27,6,21,20,8,33,1,188
2020-12-13,3,10,22,13,24,20,15,11,6,5,35,0,164
2020-12-14,0,13,16,20,19,20,3,3,8,6,17,0,125
2020-12-15,0,8,12,16,6,10,6,7,13,13,13,0,104
2020-12-16,2,4,7,6,16,10,8,9,10,1,13,0,86
2020-12-17,0,8,18,10,19,9,7,11,17,15,25,0,139
2020-12-18,0,12,17,6,13,12,5,10,20,15,31,0,141
2020-12-19,0,5,16,21,10,7,14,8,10,5,36,0,132
2020-12-20,1,3,11,8,20,15,6,14,17,10,30,0,135
2020-12-21,1,2,13,16,16,18,3,7,8,5,21,0,110
2020-12-22,0,2,11,8,13,7,10,4,8,1,10,0,74
2020-12-23,1,2,15,12,17,10,11,7,12,6,21,0,114
2020-12-24,0,4,18,5,13,16,5,10,17,12,23,0,123
2020-12-25,0,3,11,8,15,9,8,9,8,2,24,0,97
2020-12-26,0,2,14,12,20,10,11,11,10,7,64,0,161
2020-12-27,0,2,8,8,14,12,5,9,7,6,14,0,85
2020-12-28,0,0,15,11,7,11,7,6,9,11,17,0,94
2020-12-29,0,2,12,11,13,4,9,2,3,2,29,0,87
2020-12-30,0,3,16,13,15,20,4,5,4,1,52,0,133
2020-12-31,0,7,15,9,15,15,19,18,16,7,46,0,167
2021-01-01,0,4,28,11,11,8,3,11,4,4,14,0,98
2021-01-02,2,2,19,12,12,5,5,1,2,2,15,0,77
2021-01-03,0,3,9,12,6,6,4,3,1,1,23,0,68
2021-01-04,0,4,18,10,12,6,7,5,9,7,15,0,93
2021-01-05,0,2,12,13,11,9,2,2,8,0,20,0,79
2021-01-06,0,6,18,13,18,15,7,6,3,1,28,0,115
2021-01-07,0,8,30,15,26,9,13,14,9,8,29,0,161
2021-01-08,0,3,39,21,20,12,14,11,16,11,34,0,181
2021-01-09,0,10,33,27,20,10,25,21,16,7,46,0,215
2021-01-10,3,6,46,28,20,12,16,9,4,5,39,0,188
2021-01-11,0,4,21,20,13,13,15,12,9,7,21,0,135
2021-01-12,0,6,30,18,19,16,8,8,4,4,32,0,145
2021-01-13,0,5,21,10,13,14,11,5,8,2,20,0,109
2021-01-14,2,11,25,18,19,35,16,11,15,6,36,0,194
2021-01-15,2,5,38,23,25,19,20,19,12,6,33,0,202
2021-01-16,2,5,25,18,15,29,14,19,18,14,33,0,192
2021-01-17,0,5,18,16,18,11,9,3,5,8,31,0,124
2021-01-18,1,4,29,14,16,16,8,6,7,2,22,0,125
2021-01-19,0,1,16,11,12,7,7,9,3,4,22,0,92
2021-01-20,0,10,24,18,16,14,25,18,16,1,22,0,164
2021-01-21,1,4,29,12,20,15,5,8,9,1,26,0,130
2021-01-22,0,2,16,8,12,12,13,9,12,1,26,0,111
2021-01-23,0,7,26,10,21,14,12,11,12,4,21,0,138
2021-01-24,0,9,16,12,11,10,6,10,2,1,17,0,94
2021-01-25,0,8,13,10,11,5,10,7,4,1,19,0,88
2021-01-26,0,6,17,15,15,8,10,5,2,5,23,0,106
2021-01-27,2,8,17,16,20,7,15,10,8,5,39,0,147
2021-01-28,0,14,10,10,7,9,6,7,5,4,43,0,115
2021-01-29,2,30,11,15,12,8,9,3,4,2,15,0,111
2021-01-30,0,18,20,9,14,15,8,3,3,4,12,0,106
2021-01-31,0,9,13,13,12,8,15,1,5,7,21,0,104
2021-02-01,0,17,11,11,12,5,1,5,1,1,12,0,76
2021-02-02,0,5,15,12,13,11,8,10,8,12,11,0,105
2021-02-03,0,10,12,8,15,11,9,3,3,0,23,0,94
2021-02-04,2,11,20,17,15,14,9,7,1,2,22,0,120
2021-02-05,1,4,11,10,19,10,12,4,7,1,14,0,93
2021-02-06,0,4,17,11,7,10,6,1,1,2,19,0,78
2021-02-07,0,2,12,8,12,6,9,3,2,1,14,0,69
2021-02-08,1,7,6,6,7,9,6,2,0,1,5,0,50
2021-02-09,0,3,4,3,8,6,1,2,2,1,11,0,41
2021-02-10,0,4,5,9,11,10,4,2,8,1,10,0,64
2021-02-11,2,6,6,13,17,16,11,9,4,1,7,0,92
2021-02-12,0,8,14,8,4,13,3,10,2,3,10,0,75
2021-02-13,0,5,2,3,1,5,5,4,2,0,12,0,39
2021-02-14,0,3,5,8,8,3,5,6,6,0,8,0,52
2021-02-15,0,2,3,4,8,6,4,4,1,0,9,0,41
2021-02-16,0,11,2,2,8,5,7,4,1,0,4,0,44
2021-02-17,0,7,7,8,6,9,3,4,3,2,15,0,64
2021-02-18,1,2,4,5,1,2,3,5,3,1,5,0,32
2021-02-19,0,5,6,5,6,5,3,1,3,2,7,0,43
2021-02-20,0,2,6,3,2,5,2,4,3,1,6,0,34
2021-02-21,1,1,7,4,2,9,2,3,9,1,24,0,63
2021-02-22,0,1,4,4,3,4,0,1,0,0,4,0,21
2021-02-23,2,3,14,12,11,4,2,2,1,0,15,0,66
2021-02-24,0,1,5,2,6,7,6,2,1,2,11,0,43
2021-02-25,0,1,7,2,5,1,5,3,2,1,16,0,43
2021-02-26,0,1,7,1,5,2,2,4,6,1,7,0,36
2021-02-27,0,4,7,9,1,3,2,0,4,2,11,0,43
2021-02-28,0,2,1,2,4,4,1,3,4,1,5,0,27
2021-03-01,0,3,3,5,4,1,3,1,1,0,8,0,29
2021-03-02,0,2,5,8,3,1,0,1,3,3,3,0,29
2021-03-03,0,3,7,5,8,5,4,6,7,2,13,0,60
2021-03-04,0,1,10,6,10,11,5,1,3,2,17,0,66
2021-03-05,0,8,7,9,8,6,4,8,3,1,10,0,64
2021-03-06,0,5,13,4,5,1,0,4,3,3,9,0,47
2021-03-07,0,7,24,10,7,6,4,2,10,2,12,0,84
2021-03-08,0,2,7,2,6,6,4,8,8,4,16,0,63
2021-03-09,0,0,10,3,2,7,2,3,18,2,16,0,63
2021-03-10,0,3,8,6,10,5,2,4,2,1,24,0,65
2021-03-11,0,2,14,9,5,4,3,5,5,6,18,0,71
2021-03-12,0,4,5,7,4,5,4,5,6,6,7,0,53
2021-03-13,0,1,12,9,8,8,2,5,3,0,10,0,58
2021-03-14,0,0,9,9,1,3,3,6,3,0,11,0,45
2021-03-15,0,2,14,3,4,7,2,4,1,1,16,0,54
2021-03-16,0,6,12,7,4,6,5,5,5,2,17,0,69
2021-03-17,0,8,18,7,6,6,5,5,3,1,14,0,73
2021-03-18,0,27,18,7,9,5,4,6,3,1,16,0,96
2021-03-19,0,15,19,4,3,4,2,7,8,0,16,0,78
2021-03-20,0,7,13,4,3,3,1,1,4,0,15,0,51
2021-03-21,0,3,7,6,10,3,7,7,6,2,9,0,60
2021-03-22,0,7,10,3,5,2,3,10,2,0,8,0,50
2021-03-23,0,6,7,2,4,6,3,4,0,0,10,0,42
2021-03-24,0,3,11,8,10,5,7,7,8,3,19,0,81
2021-03-25,0,4,10,6,5,5,9,8,6,2,12,0,67
2021-03-26,0,6,11,4,6,5,9,9,4,0,15,0,69
2021-03-27,0,2,9,6,13,4,6,8,2,1,11,0,62
2021-03-28,0,4,9,7,11,4,12,12,3,1,11,0,74
2021-03-29,0,2,8,6,1,5,2,7,2,1,12,0,46
2021-03-30,0,2,3,6,7,3,8,4,2,1,20,0,56
2021-03-31,0,5,3,10,11,10,6,9,3,1,18,0,76
2021-04-01,0,1,3,4,7,10,4,9,2,0,17,0,57
2021-04-02,0,6,6,3,12,4,2,4,4,1,15,0,57
2021-04-03,0,2,12,9,5,10,8,3,5,1,11,0,66
2021-04-04,0,4,3,5,5,6,3,7,5,0,15,0,53
2021-04-05,1,0,9,6,8,8,7,8,6,2,16,0,71
2021-04-06,0,0,6,13,4,5,6,8,3,2,16,0,63
2021-04-07,0,3,7,8,9,9,6,6,4,4,16,0,72
2021-04-08,0,3,13,12,5,8,7,8,1,1,21,0,79
2021-04-09,0,10,10,6,12,10,0,5,8,1,21,0,83
2021-04-10,0,1,16,12,14,10,16,14,9,6,18,0,116
2021-04-11,0,2,13,2,12,10,9,2,1,0,18,0,69
2021-04-12,0,3,7,5,9,10,6,5,3,3,7,0,58
2021-04-13,0,1,5,6,3,3,7,8,8,2,17,0,60
2021-04-14,0,2,5,10,13,13,9,7,7,1,10,0,77
2021-04-15,0,3,16,16,8,9,8,16,8,2,15,0,101
2021-04-16,0,4,16,13,13,7,12,7,9,3,14,0,98
2021-04-17,0,6,10,15,14,15,11,13,9,2,14,0,109
